"SUBJECT"	"PART"	"TRIAL"	"SCENE"	"Scene"	"GROUP"	"LIST"	"CUE"	"COLOR"	"HIT_GLMM"	"RT"	"SEARCH_INIT"	"SCAN"	"VERI"
32	1	9	66	"television"	4	2	2	3	1	1029	189	58	782
32	1	10	44	"paintbrush"	4	2	2	3	1	1971	161	1227	583
32	1	11	33	"jug"	4	3	2	4	1	1056	234	178	644
32	1	12	17	"car"	4	3	2	4	1	3755	181	3372	202
32	1	13	29	"hair brush"	4	3	2	4	1	1113	147	471	495
32	1	14	76	"watch"	4	3	2	4	0	1504	144	594	766
32	1	15	78	"wine bottle"	4	3	2	4	1	7453	231	6321	901
32	1	16	49	"pillow"	4	3	2	4	1	1978	210	1241	527
32	1	17	30	"hammer"	4	3	2	4	1	1263	248	607	408
32	1	18	18	"clock"	4	3	2	4	1	794	149	188	457
32	1	19	4	"bell"	4	3	2	4	1	11297	217	1195	9885
32	1	20	11	"boxing gloves"	4	3	2	4	1	836	297	75	464
32	1	21	24	"flowers"	4	1	2	2	1	2121	203	220	1698
32	1	22	79	"wine glass"	4	1	2	2	1	1357	223	424	710
32	1	23	5	"bench"	4	1	2	2	1	1443	169	885	389
32	1	24	8	"book"	4	1	2	2	1	6436	148	5470	818
32	1	25	69	"tractor"	4	1	2	2	1	7229	156	373	6700
32	1	26	7	"bongos"	4	1	2	2	1	757	215	60	482
32	1	27	35	"license plate"	4	1	2	2	1	879	205	304	370
32	1	28	42	"ovenmit"	4	1	2	2	1	1814	229	1080	505
32	1	29	67	"tissue box"	4	1	2	2	1	1071	262	314	495
32	1	30	36	"lightbulb"	4	1	2	2	1	9357	166	8464	727
32	1	31	19	"coffee mug"	4	8	2	1	1	772	231	185	356
32	1	32	58	"shoes"	4	8	2	1	1	1032	28	769	235
32	1	33	10	"bowl"	4	8	2	1	1	1080	131	622	327
32	1	34	32	"jeep"	4	8	2	1	1	2927	187	1661	1079
32	1	35	77	"watering can"	4	8	2	1	1	967	164	242	561
32	1	36	52	"potted plant"	4	8	2	1	1	3046	210	2189	647
32	1	37	16	"cap"	4	8	2	1	1	1090	140	504	446
32	1	38	38	"magazine"	4	8	2	1	1	944	196	63	685
32	1	39	60	"soda can"	4	8	2	1	1	658	201	187	270
32	1	40	20	"dart board"	4	8	2	1	1	645	199	71	375
32	2	41	68	"torch"	4	4	1	1	1	6903	185	1920	4798
32	2	42	65	"teddy bear"	4	4	1	1	1	2270	138	1598	534
32	2	43	57	"shampoo bottle"	4	4	1	1	1	1209	165	433	611
32	2	44	37	"logs"	4	4	1	1	1	882	224	376	282
32	2	45	54	"rooster"	4	4	1	1	1	4326	164	3542	620
32	2	46	47	"pen"	4	4	1	1	0	1317	132	734	451
32	2	47	27	"globe"	4	4	1	1	1	2330	232	1922	176
32	2	48	59	"slippers"	4	4	1	1	1	866	212	243	411
32	2	49	53	"pumpkin"	4	4	1	1	1	621	156	208	257
32	2	50	26	"fruit bowl"	4	4	1	1	1	1175	129	560	486
32	2	51	22	"fire extinguisher"	4	6	1	3	1	2757	251	2167	339
32	2	52	73	"vase"	4	6	1	3	0	3636	329	NA	NA
32	2	53	71	"trousers"	4	6	1	3	1	3364	421	2396	547
32	2	54	31	"highlighter"	4	6	1	3	1	1221	197	480	544
32	2	55	64	"teapot"	4	6	1	3	1	5979	245	2691	3043
32	2	56	23	"fire hydrant"	4	6	1	3	1	543	136	24	383
32	2	57	6	"bin"	4	6	1	3	0	1143	137	NA	NA
32	2	58	13	"broom"	4	6	1	3	1	2421	287	1552	582
32	2	59	48	"pencil"	4	6	1	3	1	1571	55	896	620
32	2	60	9	"boot"	4	6	1	3	1	2036	12	1536	488
32	2	61	80	"woman"	4	5	1	2	1	964	306	57	601
32	2	62	63	"sunglasses"	4	5	1	2	1	979	300	460	219
32	2	63	45	"painting"	4	5	1	2	1	2064	290	1229	545
32	2	64	34	"lamp"	4	5	1	2	1	1050	213	199	638
32	2	65	12	"brick"	4	5	1	2	1	1071	285	359	427
32	2	66	70	"trophy"	4	5	1	2	1	2057	156	1367	534
32	2	67	41	"mobilephone"	4	5	1	2	1	1593	75	1068	450
32	2	68	61	"spade"	4	5	1	2	1	1250	246	503	501
32	2	69	15	"butterfly"	4	5	1	2	1	4079	166	3287	626
32	2	70	55	"scissors"	4	5	1	2	0	1640	244	758	638
32	2	71	74	"washing up liquid"	4	7	1	4	1	1281	209	502	570
32	2	72	14	"bus"	4	7	1	4	0	1335	291	191	853
32	2	73	72	"trumpet"	4	7	1	4	1	6565	266	5306	993
32	2	74	3	"basket"	4	7	1	4	1	9065	301	501	8263
32	2	75	43	"pail"	4	7	1	4	1	2264	175	52	2037
32	2	76	28	"gnome"	4	7	1	4	1	2156	201	1372	583
32	2	77	39	"man"	4	7	1	4	1	957	190	401	366
32	2	78	46	"parking meter"	4	7	1	4	1	1934	201	732	1001
32	2	79	56	"screwdriver"	4	7	1	4	1	1786	234	729	823
32	2	80	1	"angel"	4	7	1	4	1	2123	241	1251	631
